Folder,AvgFreq,KappaFull,mean_sb_frac
238,0.5640283154052083,0.7480634548538211,0.1224645833333333
240,0.5465882039645833,0.5886400057919533,0.0942114583333333
241,0.5406788962197916,0.4841719683997416,0.10684375
242,0.5810820169583334,0.6268278389214476,0.1266114583333333
243,0.5802854266989583,0.7298230335715231,0.1161385416666666
244,0.5346719594708333,0.4899752384093213,0.0986854166666666
245,0.56971926758125,0.5624584726962125,0.0946197916666666
246,0.5118165833145834,0.6675445635540236,0.0873749999999999
247,0.5521422483927084,0.6775788681447081,0.1101239583333333
248,0.4712279709239584,0.5618999869964082,0.0869614583333333
249,0.5760740942291667,0.70243290054215,0.118925
250,0.5173572030156249,0.5592108442940805,0.1014531249999999
251,0.5677300366135417,0.8536872597955626,0.1201229166666666
252,0.5740509238864583,0.7523808791507254,0.1174864583333333
253,0.5473352925229167,0.8204608297332115,0.1171302083333333
254,0.5334830555604166,0.7756691206784644,0.1058770833333333
255,0.5537952765895833,0.6508645060479373,0.109096875
256,0.5111970244125,0.7066641245370255,0.0928739583333333
257,0.5868680004260417,0.7636579564220941,0.1202552083333333
258,0.6065593744250001,0.677347043228256,0.1314583333333333
259,0.5952210375531249,0.7388335938655217,0.1319614583333333
260,0.5521720271520834,0.6279037099695547,0.1056666666666666
261,0.5897241847822917,0.7348289436699916,0.1222947916666666
262,0.5004623996833334,0.6254450092821735,0.1023885416666666
263,0.5451810802270833,0.6410284006271733,0.1154760416666666
264,0.6287498769260417,0.8417518388802447,0.1492583333333333
265,0.5657689200624999,0.7637521692070746,0.1206302083333333
266,0.5447651376020833,0.7796641658923945,0.1058520833333333
267,0.61256699900625,0.7981242090271855,0.1367135416666666
268,0.5815363653114582,0.7347113920453162,0.1081666666666666
269,0.5617022477916667,0.6207286002652536,0.108190625
270,0.577125641028125,0.5913757544052607,0.1125562499999999
271,0.5147376713947917,0.5731952763137741,0.0937739583333333
272,0.4584982992666666,0.8272373118632227,0.0816010416666666
273,0.5985349568520834,0.8050695245744361,0.1357927083333333
274,0.5315463190499999,0.6434214194543764,0.0915291666666666
275,0.5551368374875,0.574994200518536,0.1045666666666666
276,0.5262398461177084,0.7605191342176623,0.0983052083333333
277,0.6136628022302083,0.889823376422287,0.1455083333333333
278,0.6097416775770833,0.6699836830765061,0.1297177083333333
279,0.6153669077791667,0.780528091336978,0.1299614583333333
280,0.5622845816489583,0.8165430580681018,0.1150499999999999
281,0.4817993581927083,0.4404012318584255,0.09495
282,0.584957825475,0.711547424145897,0.1275072916666666
283,0.4856274721520833,0.6879255607235728,0.0911708333333333
284,0.586050214259375,0.7871290820655369,0.1192479166666666
285,0.5154644622979166,0.7254416763258522,0.0924666666666666
286,0.56117910884375,0.6393201572989199,0.1200645833333333
287,0.5752597992875,0.6573319072412331,0.1188281249999999
288,0.5632519131583333,0.7285011959171679,0.114371875
289,0.5845756132572917,0.6347374371668791,0.120615625
290,0.5540804631843751,0.6749016942754984,0.0993124999999999
291,0.6103456327875,0.7300559151226881,0.139471875
292,0.6009358131229167,0.7816178319248305,0.129096875
293,0.566992020071875,0.6484115286554722,0.1102875
294,0.5976595327489583,0.7064537260095285,0.1180583333333333
295,0.5606009889177083,0.6145854230138427,0.1072739583333333
296,0.5755895542729167,0.6963159057203886,0.120821875
297,0.5818637887,0.7199197067929912,0.1123072916666666
298,0.4729111490291667,0.6973635552461401,0.0791354166666666
299,0.6144685511718749,0.7735252674581363,0.142534375
300,0.5529919568354167,0.7683089137981732,0.1042135416666666
301,0.510016569828125,0.7648903403822556,0.0879791666666666
302,0.6033887093572917,0.658904273537364,0.119634375
303,0.5979863152583333,0.8229768224545502,0.139825
304,0.541709072421875,0.8301998589602223,0.1018083333333333
305,0.6088890223791666,0.9001685618762507,0.130009375
306,0.47623397101875,0.7586695413164671,0.0907104166666666
307,0.5800174166312501,0.7130394023022851,0.12655
308,0.5469707825604168,0.8199104078952184,0.1018374999999999
309,0.516394798171875,0.530529981242797,0.1037541666666666
310,0.516047004428125,0.5403715936786635,0.1017583333333333
311,0.5933299549291667,0.8142421476317444,0.1273375
312,0.5505953286020833,0.6377209651642741,0.1169010416666666
313,0.5412300350364583,0.7002628899497327,0.0959281249999999
314,0.5987887447822917,0.8805537962666952,0.1317385416666666
315,0.5564462965916667,0.7766649010883812,0.1155385416666666
316,0.5766494705635417,0.7231962871833929,0.1251958333333333
317,0.5339688645843751,0.8366377965638896,0.103825
318,0.5698251698979168,0.5799047542382636,0.1125062499999999
319,0.5111934328583333,0.7215212313499949,0.0849447916666666
320,0.5569512827552083,0.8068692274369621,0.1097958333333333
321,0.5823534911145835,0.5834923854625392,0.10565
322,0.5124441222927083,0.6786426359846667,0.1008447916666666
323,0.569736782809375,0.5220828647789045,0.1198979166666666
324,0.5727656201875,0.6669008027257735,0.1149083333333333
325,0.5956765370333333,0.7638742946997623,0.121334375
326,0.6244677501375,0.8930151933190301,0.1279875
327,0.5346767830947917,0.5554741779734796,0.1004510416666666
328,0.5659536895572918,0.7453620115132095,0.10980625
329,0.5793997360479167,0.736142922797523,0.1232333333333333
330,0.6282560263708333,0.8566642593160273,0.1510104166666666
331,0.5573737082968749,0.6730682814682464,0.120134375
332,0.5791774568083333,0.7334206528445885,0.1219166666666666
333,0.6087524733239583,0.818146999428508,0.1409072916666666
334,0.545892655190625,0.6443322784693807,0.1111333333333333
335,0.5385270060208333,0.7437876618123782,0.107209375
336,0.5864958174885416,0.7059062028677429,0.1202854166666666
337,0.542817900296875,0.606796335899185,0.1072135416666666
338,0.56532565850625,0.7415984063113811,0.1175416666666666
339,0.511250974140625,0.6374757475705146,0.0941447916666666
340,0.516505322225,0.6788858074518602,0.0985885416666666
341,0.6231456612677083,0.8818189417107508,0.15489375
342,0.59815349455,0.8299246419255226,0.1161635416666666
343,0.5233450873843749,0.6502306549057829,0.08586875
344,0.5489204788104166,0.5552806810944202,0.1015729166666666
345,0.6029626408510417,0.7061267286248128,0.1324104166666666
346,0.5750921767395832,0.7551347413759316,0.1168145833333333
347,0.4105792878031249,0.6507865477376638,0.0707708333333333
348,0.5368157480270833,0.5708175333290534,0.1032322916666666
349,0.5869063870114584,0.7736064859353172,0.1251666666666666
350,0.54041144885625,0.7061414226540716,0.1081156249999999
351,0.5653113281541666,0.615101686880145,0.1112291666666666
352,0.6031778124541667,0.8368151759973017,0.1394562499999999
353,0.5636099951604167,0.5878214897055757,0.1116385416666666
354,0.5141894351322917,0.7525325889947767,0.08459375
355,0.6016956300979167,0.8145074956298741,0.1364062499999999
356,0.5658473601927083,0.66234263879566,0.1188072916666666
357,0.4993007709666666,0.6457374739698336,0.0957052083333333
358,0.5839922614270833,0.8104814887331719,0.1220749999999999
359,0.572669902246875,0.8284743617862228,0.11430625
360,0.4347944933770833,0.6258618528296044,0.0671708333333333
361,0.5712666494343749,0.7846604343489936,0.1156927083333333
362,0.531176985309375,0.721205045939042,0.1121270833333333
363,0.5585194779677084,0.7546561527419323,0.1164989583333333
364,0.5481853926052084,0.7810046873698381,0.102396875
365,0.5239825536989583,0.7670694972477691,0.1005302083333333
366,0.5855022982197916,0.7126577755128463,0.1171822916666666
367,0.5097569446427084,0.6260754104368778,0.1007135416666666
368,0.5427989081489583,0.6859504262828836,0.1097072916666666
369,0.582789843234375,0.8476041190363087,0.123990625
370,0.5736736406583334,0.6225602813389891,0.1043333333333333
371,0.560969589375,0.7113743741563548,0.109725
372,0.5780732463499999,0.6844380135144819,0.1247541666666666
373,0.6269999756385417,0.8882158792979226,0.1523895833333333
374,0.520574693365625,0.655002055360623,0.0986114583333333
375,0.5328493218364584,0.8678516517952819,0.1054562499999999
377,0.6155820129645834,0.7138161012634415,0.1324510416666666
378,0.598276722146875,0.8487152743280257,0.1356770833333333
379,0.5681950795395833,0.7431219897321011,0.118503125
380,0.6479733850052083,0.904517621199584,0.144828125
381,0.4881414144135416,0.5846460993150526,0.0725177083333333
382,0.5767193765458333,0.8311677878414983,0.1251208333333333
383,0.610412108675,0.7742291091591094,0.1404916666666666
384,0.596062867453125,0.687162339714712,0.133371875
385,0.5538169891645833,0.5909318538284789,0.1063666666666666
386,0.5547897333791667,0.8763176836240205,0.1223989583333333
387,0.6093477059197916,0.8999446079247675,0.13275
389,0.5681873640666666,0.8059001357829462,0.1209791666666666
391,0.5982478852041666,0.82639532045545,0.1317541666666666
392,0.5389693240760417,0.7393634333184337,0.1151375
393,0.5893677770791667,0.6567618240159687,0.124040625
394,0.591912234759375,0.7103859263458084,0.1225864583333333
395,0.5526794707364583,0.9700855360146766,0.1160145833333333
396,0.5180806855781251,0.6247966153124166,0.0893489583333333
397,0.5286518176302084,0.760825782408814,0.0968125
398,0.42266165839375,0.6780985689030761,0.0726447916666666
