# Tetrahedron method
        4.2343137716        0.0177551294        0.5691239279        0.1214597868        0.1214597868
        4.2624799391        0.0171222632        0.5356134741        0.1104071318        0.1104071318
        4.2906461067        0.0155667868        0.4800400801        0.0966012980        0.0966012980
        4.3188122742        0.0143538992        0.4373990581        0.0853922012        0.0853922012
        4.3469784417        0.0063657621        0.2182539594        0.0490872470        0.0490872470
        4.3751446093        0.0036740569        0.1634640437        0.0401810790        0.0401810790
        4.4033107768        0.0027664727        0.1443068049        0.0363301473        0.0363301473
        4.4314769444        0.0021366560        0.1294430874        0.0331098605        0.0331098605
        4.4596431119        0.0016591772        0.1169830018        0.0302778734        0.0302778734
        4.4878092794        0.0012708195        0.1052382711        0.0274875466        0.0274875466
        4.5159754470        0.0009486098        0.0934705396        0.0245797943        0.0245797943
        4.5441416145        0.0006919561        0.0831164613        0.0219905807        0.0219905807
        4.5723077820        0.0004811418        0.0730102388        0.0194230518        0.0194230518
        4.6004739496        0.0003023754        0.0607039622        0.0162053256        0.0162053256
        4.6286401171        0.0001716155        0.0503413305        0.0134949556        0.0134949556
        4.6568062847        0.0000665547        0.0343872308        0.0092403513        0.0092403513
        4.6849724522        0.0000056755        0.0112146796        0.0030209551        0.0030209551
        4.7131386197        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.7413047873        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.7694709548        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.7976371224        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.8258032899        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.8539694574        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.8821356250        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.9103017925        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.9384679600        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.9666341276        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.9948002951        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.0229664627        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.0511326302        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.0792987977        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.1074649653        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.1356311328        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.1637973004        0.0000000000        0.0000000000        0.0000000000        0.0000000000
